academicDepartment,subjectArea,schoolBulletinPrefix,courseNumber,name,pointsMin,pointsMax
POLS,POLS,G,8651,Normative Theories of Justice,3,0
POLS,POLS,G,8652,Empirical Studies of Justice,3,0
POLS,POLS,G,9610,Democracy In Theory and Practice,3,0
POLS,POLS,G,9010,Special Research Course,4,0
POLS,POLS,G,9901,Dissertation Seminar,4,0
SLAL,RUSS,G,8671,The Russian Avant-Garde,4,0
SLAL,CLRS,W,4011,"The Russian Novel and the West, I and II",3,0
SLAL,CLRS,G,6201,Bakhtin,4,0
SLAL,CLRS,G,6401,Russian Futurism and its Influence,4,0
SLAL,CLSL,W,4995,Central European Jewish Literature:  Assimilation and Its Discontents,3,0
SLAL,CLRS,G,6127,Marxist Cultural Theory,4,0
SLAL,CLPL,W,6210,Polish Avant-Gardism,4,0
SLAL,CZCH,G,8001,Directed Research In Czech Literature,3,4
SLAL,CPLT,G,8327,An Introduction To the Literature of East Central European History,4,0
SLAL,CPLT,G,8364,Colloquium On Soviet Social History.,4,0
SLAL,HSPS,G,8445,Legacies of Empire and the Soviet Union,4,0
SLAL,CPLT,U,4525,Postwar Politics of East Central Europe,0,0
SLAL,CLPL,W,4040,Mickiewicz,3,0
SLAL,POLI,G,6020,Renaissance Poetry In Poland: From Latin To Polish,4,0
SLAL,POLI,G,8001,"Directed Research In Polish Literature, I & II",3,4
SLAL,CPLT,W,4531,The Politics of East Central Europe,3,0
SLAL,RUSS,W,4432,Contrastive Phonetics and Grammar of Russian and English,3,0
SLAL,RUSS,G,4026,19th-Century Russian Opera: Musical and Literary Discourses,3,0
SLAL,RUSS,G,6108,"Russian Literary Theory and Criticism, II.",3,0
SLAL,RUSS,G,6207,Phonetics and Poetics,4,0
SLAL,RUSS,G,6150,Studies in Russian Culture [In Russian],4,0
SLAL,RUSS,G,6162,Chekhov and the Drama,4,0
SLAL,RUSS,G,6190,Early Russian Drama,4,0
SLAL,RUSS,G,6217,Pasternak,4,0
SLAL,RUSS,G,6219,Sinyavsky,4,0
SLAL,RUSS,G,6225,History of the Russian Literary Language,4,0
SLAL,CLRS,G,6330,Between 1812 and 1848: Russian Romanticism and Its European Contexts,4,0
SLAL,RUSS,G,6505,Post-Stalin Soviet and Russian Contemporary Culture,4,0
SLAL,RUSS,G,6512,Utopian Fiction in  Russia and Europe,4,0
SLAL,RUSS,G,6515,Russian Literature and Culture in the Silver Age,4,0
SLAL,RUSS,G,6216,Dostoevsky,4,0
SLAL,RUSS,G,6601,Vladimir Solovyov: Poet and Philosopher,4,0
SLAL,RUSS,G,8036,Directed Research in Old Russian Literature and Folklore,3,4
SLAL,RUSS,G,8038,Directed Research in Russian Literature of the 19th Century,3,4
SLAL,RUSS,G,8040,Directed Research in Russian Literature of the 20th Century,3,4
SLAL,RUSS,G,8042,Directed Research in  the Modern Period,3,4
SLAL,RUSS,G,8044,Directed Research in Russian Literature of the 18th Century,3,4
SLAL,SOSL,G,8001,"Directed Research In South Slavic Literatures, I and II",3,4
SLAL,CLSS,W,4100,Central Europe and the Orient in the Works of Yugoslav Writers [In English],3,0
SLAL,SLLT,G,8020,Directed Research In Slavic Cultures,3,0
SLAL,SLLN,G,8020,Directed Research In Slavic Linguistics,3,0
SLAL,UKRN,G,8001,"Directed Research in Ukrainian Literature, I and II.",3,4
QMSS,QMSS,G,4015,Data Analysis,4,0
QMSS,QMSS,G,4021,Qmss Seminar (Fall and Spring Semesters),2,0
QMSS,QMSS,G,5999,Masters Thesis,3,4
QMSS,QMSS,G,4060,Survey Methods,4,0
SOCW,SOCW,T,8003,Advanced Tutorial Courses,1,3
SOCW,SOCW,T,8202,"Ecosystems Perspective: Theory, Research and Practice",3,0
SOCW,SOCW,T,8203,Seminar In Advanced Social Work Practice,3,0
SOCW,SOCW,T,8403,Social Administration,3,0
SOCW,SOCW,T,8404,Comparative Social Policy,3,0
SOCW,SOCW,T,8407,Seminar In Social Policy Analysis,3,0
SOCW,SOCW,T,8502,Research Methods In Social Work,3,0
SOCW,SOCW,T,8505,Dissertation Seminar,1.5,0
SOCW,SOCW,T,9800,Doctoral Research Instruction,3,6
SOCW,SOCW,T,8801,Comparative Histories of Social Welfare and Social Work,3,0
SOCI,SOCI,G,6047,Political Sociology: Traditions and Concepts,3,0
SOCI,SOCI,G,6048,Comparisons of Institutions and Processes,3,0
SOCI,SOCI,G,4050,Sociological Theory: the Origins,3,0
SOCI,SOCI,G,4074,Introductory Social Data Analysis,3,0
SOCI,SOCI,G,4076,Computer Workshop for Introductory Social Data Analysis,1.5,0
SOCI,SOCI,G,4097,Designs of Social Research,4,0
SOCI,SOCI,G,4120,Racial and Ethnic Identities,4,0
SOCI,SOCI,G,4165,Contemporary Sociological Theory,3,0
SOCI,SOCI,G,4195,Sociology of Revolutions,3,0
SOCI,SOCI,G,4268,National and Ethnic Identities,3,0
SOCI,SOCI,G,4410,The French Sociological Tradition,3,0
SOCI,SOCI,G,4137,Comparative Perspectives On the State,3,0
SOCI,SOCI,G,6091,Historical Method and Documentary Analysis,3,0
SOCI,SOCI,G,6225,Models of Categorical Data,3,0
SOCI,SOCI,G,6500,Issues of Measurement and Causal Inference In Sociological Research,3,0
SOCI,SOCI,G,6670,Research Practicum On Stratification Practices In Organizations,3,0
SOCI,SOCI,G,8402,Research Seminar On Political Identities,3,0
SOCI,SOCI,G,9018,Social Structures and Moral Ideals,3,0
SOCI,SOCI,G,9040,Individual Study In Sociology,3,0
SOCI,SOCI,G,9042,Individual Study In Sociology,3,0
SOCI,SOCI,G,9044,Individual Study In Sociology,3,0
SOCI,SOCI,G,9047,Selected Topics in Stratification Analysis,3,0
SOCI,SOCI,G,9058,"Organizations, Information and the Nature of the Firm",3,0
SOCI,SOCI,G,9070,Workshop In Urban and Policy Research,3,0
SOCI,SOCI,G,9110,Identity and Control,3,0
SOCI,SOCI,G,9120,Social Networks,3,0
SOCI,SOCI,G,9220,Social Structure and Social Action: Micro-Foundations of Macro-Structures,3,0
SOCI,SOCI,G,9240,Workshop On Mass Media and Popular Culture Research,3,0
SOCI,SOCI,G,9513,Methods of Temporal Analysis,3,0
SOCI,SOCI,U,8320,Research Practicum On Poverty and Public Policy,3,0
SPPO,PORT,W,4347,Literature of the 1980s In Portugal and Brazil [In Portuguese].,3,0
SPPO,PORT,W,4348,Theatre In Portugal and Brazil [In Portuguese].,3,0
SPPO,PORT,G,9303,Studies In Portuguese and Brazilian Literature,3,0
SPPO,CLSP,W,4260,Representation and Performance In the Drama of Golden Age Spain [In English].,3,0
SPPO,CLSP,G,6100,The Anthropological Eye and Modern Narrative,3,0
SPPO,CLSP,G,6107,Medieval Iberian Saints,3,0
SPPO,CLSP,G,6130,Ruben Dario,3,0
SPPO,CLSP,G,6140,Latin American Boom and Its Precursors [In English],3,0
SPPO,CLSP,G,6156,Paris and Mexico In 1968,3,0
SPPO,CLSP,G,6230,The Baroque In European Literature [In English,3,0
SPPO,CLSP,G,6300,Cartographic Fictions,0,0
SPPO,CLSP,G,6360,Rhythms and Reflections: Survey of Caribbean Literature,3,0
SPPO,CLSP,G,6459,Gendered Vengeance: Epic and Ballad,3,0
SPPO,SPAN,G,8801,Dissertation Seminar,0,0
SPPO,SPAN,G,4125,The Latin American Novella [In Spanish].,3,0
SPPO,SPAN,G,4146,Modernism In Spanish America [In Spanish].,3,0
SPPO,SPAN,G,4253,The Fiction of Jorge Luis Borges [In Spanish].,3,0
SPPO,SPAN,W,4265,Gender and Power In Latin America [In Spanish],3,0
SPPO,SPAN,G,4258,Latin American Colonial Literature,3,0
SPPO,SPAN,G,4500,Protest and Aesthetics: Spanish American Writing of the 1940s [In Spanish].,3,0
SPPO,SPAN,G,5410,Remapping Gender: Feminism and Latin American Literature [In English].,3,0
SPPO,SPAN,G,6010,Creative Writing [In Spanish].,3,0
SPPO,SPAN,G,6125,The Development of Colonial Theatre: From Religious Representations To Secular Performances,3,0
SPPO,SPAN,G,6127,"Literature, Ideology, and the New Science In Spanish America, Ca. 1670-1800 [In Spanish].",3,0
SPPO,SPAN,G,6128,Spanish American Letters of the Colonial Period [In Spanish].,3,0
SPPO,SPAN,G,6137,Fables of Identity: The Latin American Essay,3,0
SPPO,SPAN,G,6144,"Other Places, Other People, Other Time: Literature of Escape In the Spanish Golden Age",3,0
SPPO,SPAN,G,6147,"Memory, History and Fiction In Latin America.",3,0
SPPO,SPAN,G,6157,"Parody, Pastiche and Piracy In Contemporary Latin American Fiction [In Spanish",3,0
SPPO,SPAN,G,6415,20th-Century Spanish American Poetry and Poetics,3,0
SPPO,SPAN,G,6460,Sor Juana Ines de la Cruz [In Spanish].,3,0
SPPO,SPAN,G,6480,Jorge Luis Borges,3,0
SPPO,SPAN,G,8412,Nationalism and Literature [In Spanish].,3,0
SPPO,SPAN,G,8591,Ethnicity and Marginality In the Modern Latin American Novel [In Spanish].,3,0
SPPO,SPAN,G,9150,The Poetry of Pablo Neruda.,3,0
SPPO,SPAN,G,4005,The Spanish Picaresque Novel [In Spanish],3,0
SPPO,SPAN,W,4145,Spanish Film: Cinematic Representations of Spain [In Spanish],3,0
SPPO,SPAN,W,4280,"Literature, Art and Society: Sexuality and Power In Hispanic Cultures [In English].",3,0
SPPO,SPAN,W,4360,"Resisting the Spanish State: Political and Artistic Constructions of National Identity In the Basque Country, Catalonia, and Galicia.",3,0
SPPO,SPAN,G,6106,Renaissance Concepts In Spanish Humanistic Prose (1400-1560) [In Spanish],3,0
SPPO,SPAN,G,6108,Topics in Spanish Medieval Literature,3,0
SPPO,SPAN,G,6109,The World of Romance in Medieval Spain,3,0
SPPO,SPAN,G,6113,The Libro De Buen Amor and Medieval Lyric,3,0
SPPO,SPAN,G,6120,Baltasar Gracian: the Politics of the Baroque,3,0
SPPO,SPAN,G,6136,20th-Century Spanish Poetry [In Spanish].,3,0
SPPO,SPAN,G,6201,Cervantes: Don Quijote [In Spanish].,3,0
SPPO,SPAN,G,6209,La Novela Realista: Gald�_s and Clar�_n [In Spanish].,3,0
SPPO,SPAN,G,6222,"Spanish Romanticism: Versions of the Sublime: Espronceda, Becquer, Rosal�_a de Castro, Cernuda, Guill̩n [In Spanish].",3,0
SPPO,SPAN,G,6241,Lope Y Los G̩neros Literarios (In Spanish).,3,0
SPPO,SPAN,G,6249,The Spanish Novel of the 20th Century (1900-1950),3,0
SPPO,SPAN,G,6287,Studies In Spanish Lyric Poetry of the 17th Century,3,0
SPPO,SPAN,G,6289,Quevedo�۪s Work: Prose and Poetry.,3,0
SPPO,SPAN,G,9901,Graduate Seminar on Literary and Cultural Theory,3,0
SPPO,SPAN,W,4204,Introduction To Phonology,3,0
SPPO,SPAN,W,4903,Semantics and Generative Transformational Syntax,3,0
SPPO,SPAN,G,4000,Research In the Humanities: a Practicum On Resources and Methods,1.5,0
STAT,STAT,G,6101,Statistical Modeling and Data Analysis I,4,0
STAT,STAT,G,6102,Statistical Modelling and Data Analysis II,4,0
STAT,STAT,G,9001,Seminar In Advanced Mathematical Statistics,3,0
STAT,STAT,G,9003,Seminar In Advanced Probability.,3,0
STAT,STAT,G,8252,Reading In Probability and Statistics,3,0
STAT,STAT,G,8263,Stochastic Differential Equations and Applications,3,0
URPL,ARCH,A,4240,Community Design Workshop.,3,0
URPL,ARCH,A,4348,"History of Architecture, I:",3,0
URPL,ARCH,A,4349,"History of Architecture, II: 1850-1930.",3,0
URPL,ARCH,A,4353,Le Courbusier and the Evolution of Modern Architecture,3,0
URPL,ARCH,A,4355,The Architecture of Frank Lloyd Wright: Critical Analysis,3,0
URPL,ARCH,A,4372,"Skyscrapers, Art, Technology, and Commerce",3,0
URPL,ARCH,A,4374,Contemporary Theory and Criticism of Architecture,3,0
URPL,ARCH,A,4386,"Modernity, Thought, and Culture",3,0
URPL,ARCH,A,4420,Comparative Critical Analysis of Built Form.,3,0
URPL,ARCH,A,6730,American Architecture Before 1876,3,0
URPL,ARCH,A,6772,Vernacular Architecture,3,0
URPL,HSUS,W,4673,American Urban History,3,0
URPL,PLAN,A,4345,Comparative Housing Policies,3,0
URPL,POLS,G,8204,An Appreciation of Policy Analysis,3,0
URPL,SOCW,T,8404,Seminar On U.S. Social Policy,3,0
URPL,SOCW,T,6801,Social Welfare Policy,3,0
URPL,SOCW,T,7802,Personal Social Services,3,0
URPL,SOCW,T,6820,Women and Social Policy,3,0
URPL,SOCI,G,4047,Urban Sociology and Social Policy,3,0
URPL,SOCI,G,4052,Equality In America,3,0
URPL,SOCI,G,9070,Workshop In Urban and Policy Reserach,3,0
MSAE,MSAE,E,4090,Nanotechnology,3,0
BIOS,BIOL,W,4073,Cellular and Molecular Immunology,3,0
APAM,APMA,E,9810,Mathematical earth science seminar,0,0
APAM,APMA,E,9815,Geophysical fluid dynamics seminar,1,3
BIOS,BIOL,W,3037,Bioinformatics of Gene Expression,3,0
COMM,JOUR,J,8040,Proseminar In Communications: Contemporary Issues In Theory and Research,3,0
COMM,JOUR,J,6030,Social Impact of Media,3,0
COMM,POLS,G,8247,Mass-Mediated American and Global Politics,3,0
COMM,BUEC,B,8210,"Management of Information, Communication and Media",3,0
COMM,ELEN,E,4901,Telecommunications and Technical Systems of Communications,3,0
COMM,JOUR,J,6036,History of American Journalism,3,0
COMM,JOUR,J,8035,Media Industries,3,0
COMM,JOUR,J,8045,History of the Literature of Communications Research,3,0
COMM,JOUR,J,8030,Media and Contemporary Society,3,0
EALC,HSEA,W,4886,"Gender, Passions and Social Order In China Since 1500",3,0
HIST,HIST,G,9570,Seminar In American Urban History,4,0
HIST,HIST,G,9560,20th-Century American History,4,0
HIST,HIST,G,9580,Seminar On African-American History,4,0
EALC,HSEA,G,8885,The City In Modern China: a Social and Cultural History,0,0
EALC,HSEA,G,8880,Colloquium In Modern Chinese History,3,0
EALC,HSEA,G,8883,Topics In the Middle Period of Chinese History: Ming,3,0
EALC,HSEA,G,8888,Colloquium On Chinese Legal History,3,0
EALC,HSEA,G,8876,Colloquium On Early Modern Japan,0,0
EALC,EAAS,G,5000,Japanese Language Pedagogy a: Methods and Techniques,2,0
EALC,EAAS,G,5000,Japanese Language Pedagogy B: Practicum,1,0
EALC,EAAS,G,6025,Introduction To Chinese Archaeology,3,0
FFPS,FREN,W,3420,"Introduction to French and Francophone Studies, I",3,0
FFPS,FREN,W,3421,"Introduction to French and Francohone Studies, II",3,0
COLM,COLL,F,3920,Nobility and Civility In the World Classics From Homer and Plato To Buddha and Confucius,4,0
EALC,CHNS,G,5000,Chinese Language Pedagogy (I): Methods and Techniques,2,0
EALC,CHNS,G,5001,Chinese Language Pedagogy (II): Practicum,1,0
EALC,CHNS,G,6005,Tang Poetry,3,0
EALC,CHNS,G,6015,Readings In Chinese Buddhist Texts,3,0
RELI,RELI,G,6820,Manners and Morals: Comparative Approaches To Religion and Politics In Medieval Advice,3,0
RELI,RELI,G,9300,Narratives & Commentaries: Readings In Religious Perception.,3,0
RELI,RELI,G,9720,"Politics, Cultural Identity & Moral Philosophy",3,0
APAM,APPH,E,4090,Nanotechnology,3,0
BIOS,BIOL,G,4500,Supervised Research in Biotechnology,2,6
SOSC,SOSC,P,6700,Introduction To Sociomedical Sciences,3,0
SOSC,SOSC,P,6713,Introduction To Clinical Medicine and Public Health,2,0
SOSC,SOSC,P,6725,Homelessness: Public Health and Public Policy,3,0
SOSC,SOSC,P,6726,Tutorial: Public Health and Disability Policy,3,0
SOSC,SOSC,P,6727,Preventive Health Behavior,3,0
SOSC,SOSC,P,6729,Preventive Medicine and Public Health,3,0
SOSC,SOSC,P,6741,Overview of Long-Term Health Care Services In Aging,3,0
SOSC,SOSC,P,6758,Introduction To Theory and Research On Interpersonal Violence,3,0
SOSC,SOSC,P,6781,The Use of Large-Scale National Health Care Data Sets,3,0
SOSC,SOSC,P,6794,Overview of Geriatrics and Gerontology,3,0
SOSC,SOSC,P,6790,Tutorials In Sociomedical Sciences,1,3
SOSC,SOSC,P,8790,Tutorials In Sociomedical Sciences,1,3
SOSC,SOSC,P,9790,Tutorials In Sociomedical Sciences,1,3
SOSC,SOSC,P,8701,Social Dimensions of Aging,3,0
SOSC,SOSC,P,8702,"Child and Family Policy, I and II",3,0
SOSC,SOSC,P,8703,Assessment of Health and Function In Aging,3,0
SOSC,SOSC,P,8704,Introduction To Medical Sociology,3,0
SOSC,SOSC,P,8705,Seminar In Evaluation of Health Programs,3,0
SOSC,SOSC,P,8707,"Sexuality, Health Issues, and Public Policy, I",3,0
SOSC,SOSC,P,8708,Current Readings In Sexuality and Gender,1,0
SOSC,SOSC,P,8709,"Seminar In Sexuality, Gender, Health and Human Rights",3,0
SOSC,SOSC,P,8710,"Sexuality, Health Issues and Public Policy, II",3,0
SOSC,SOSC,P,8711,Women and Health,3,0
SOSC,SOSC,P,8713,Critical Topics In Human Sexuality Across the Life Course,3,0
SOSC,PUBH,P,8715,Breast Cancer As a Public Health Issue,3,0
SOSC,SOSC,P,8716,Historiography: History of Medicine and Public Health,3,0
SOSC,SOSC,P,8718,"Privacy, the State, and Epidemic Disease: Policy Conflicts In Aids and Tuberculosis",3,0
SOSC,SOSC,P,8719,Master�۪s Essay In Sociomedical Sciences,3,0
SOSC,SOSC,P,8723,"Culture, Sexuality and Hiv/Aids",3,0
SOSC,SOSC,P,8724,Drugs and Society,3,0
SOSC,SOSC,P,8725,Global Aids Policy,3,0
SOSC,SOSC,P,8726,Tutorial: Advanced Issues In Aids Research,1,3
SOSC,SOSC,P,8729,Organizational and Community Linkages,3,0
SOSC,SOSC,P,8731,Informal Social Networks,3,0
SOSC,SOSC,P,8735,"Health Communications, Social Marketing and the Media",3,0
SOSC,SOSC,P,8738,Seminar On Gay and Lesbian Issues In Public Health,3,0
SOSC,SOSC,P,8741,"Globalization, Social Movements and Community Health",3,0
SOSC,SOSC,P,8743,Coping With Chronic Illness and Disability,3,0
SOSC,SOSC,P,8744,Caregiving In Chronic Illness: Psychosocial Perspectives,3,0
SOSC,SOSC,P,8745,Social and Economic Determinants of Health,3,0
SOSC,SOSC,P,8747,"Health Promotion, Disease Prevention and the State: Ethical and Political Controversies In Public Health",3,0
SOSC,SOSC,P,8749,Immigrant Health In the U.S.,3,0
SOSC,SOSC,P,8750,Race and Health,3,0
SOSC,SOSC,P,8753,Current Issues In Latino Health,3,0
SOSC,SOSC,P,8755,Introduction To Medical Anthropology,3,0
SOSC,SOSC,P,8757,Current Readings In Medical Anthropology,1,0
SOSC,SOSC,P,8758,Advanced Seminar On Theory and Research In Interpersonal Violence,3,0
SOSC,PUBH,P,8760,Medical Anthropology: Advanced Seminar,3,0
SOSC,SOSC,P,8767,Health Psychology and Public Health,3,0
SOSC,SOSC,P,8772,Planning and Implementing Health Promotion Programs,3,0
SOSC,SOSC,P,8773,A Social History of American Public Health,3,0
SOSC,PUBH,P,8774,Introduction To Sociomedical Sciences Research Methods,3,0
SOSC,SOSC,P,8777,Survey Research Methods,3,0
SOSC,SOSC,P,8780,"Community Health Development: Linking Services, Training, Research and Activism",3,0
SOSC,SOSC,P,8781,Critical Analysis: A Sociomedical Sciences Journal Club,1,0
SOSC,SOSC,P,8786,Ethnographic Methods In Health Research,3,0
SOSC,SOSC,P,8791,Tutorial: Self-Help Alternatives To Biomedical Therapies,1,3
SOSC,PUBH,P,8795,Social and Psychological Consequences of Institutional and Community Care,3,0
SOSC,SOSC,P,8797,Tutorial: Review of Issues and Research on Compliance With Therapeutic and Preventive Regimens,1,3
SOSC,SOSC,P,8799,Research Grant Proposal Writing,3,0
SOSC,SOSC,P,9740,History and Policy: the Uses of History,3,0
SOSC,SOSC,P,9775,Qualitative Research Methods,3,0
SOSC,SOSC,P,9779,Advanced Research Methods and Analysis,3,0
SOSC,PUBH,P,9780,Sociomedical Sciences Doctoral Research Seminar,3,0
SOSC,HIST,G,8732,The Social History of American Medicine,3,0
SOSC,LAW,L,6427,Law and Social Science,3,0
SOSC,LAW,L,9041,Seminar In Criminology,2,0
EESC,EESC,W,1010,"Geological Excursion To Death Valley, Ca",2,0
EESC,EESC,G,9500,Seminar In Plant Physiology and Ecology,1,3
EESC,EESC,G,6927,Tropical Oceanography,3,0
EESC,EESC,G,6928,Tropical Meteorology,3,0
PHYS,PHYS,G,6010,Physical Cosmology,3,0
SOCI,SOCI,G,6995,Graduate Research Practicum,3,0
SPPO,SPAN,G,6510,Cuba Inside and Out [In English],3,0
ECON,ECON,G,8718,Colloquium In Monetary Economics,3,0
ECON,ECON,G,8712,Colloquium In Microeconomics,3,0
ECON,ECON,G,6415,General Equilibrium Foundations of Finance and Money,3,0
SPPO,SPAN,G,6142,The Dramatic Expression of the Golden Age,3,0
SPPO,SPAN,G,6118,Epic Poetry In the New World,3,0
SPPO,SPAN,G,4233,Latin American Chronicles: Colonial Perspective,3,0
SOSC,SOSC,P,6732,Health Promotion/Disease Prevention Seminar Series,1,0
SPPO,SPAN,G,6105,Language Loyalty In Anglo-Hispanic Literature.,3,0
SOSC,SOSC,P,8751,Population Aging and Public Policy In Developing Countries,3,0
HIST,HIST,G,8562,Americans and the Natural World,4,0
HIST,HIST,G,8407,Colloquium On Early America,4,0
HIST,HIST,G,8598,Property In the 20th-Century United States,4,0
HIST,HIST,G,9502,20th-Century U.S. Intellectual-Cultural History,4,0
HIST,HIST,G,8572,Race and Public Health In the United States,4,0
STAT,STAT,W,4330,Multilevel Models,0,0
SOSC,SOSC,P,8754,"History of Public Health Decline In Harlem, 1950-1990",3,0
SOSC,SOSC,P,8717,Urban Space and Health,3,0
SOSC,HIST,G,8572,Graduate Colloquium In Race and Public Health In the Twentieth-Century United States,3,0
SOSC,SOSC,P,8714,Public Health and Aging,3,0
SOSC,SOSC,P,8756,"Tobacco Control In the United States: the Legal, Ethical and Policy Debate",3,0
HIST,HIST,G,8310,Projects and Practices of Colonial Rule in the 20th Century,4,0
SOSC,SOSC,P,8759,Tobacco Seminar Series: an Unfiltered View,1,0
SOSC,PUBH,P,8765,Decision Analysis: Making Decisions In Public Health and Medicine,3,0
SOSC,SOSC,P,8793,Social and Policy Implications of Bioterrorism and Other Weapons of Mass Destruction,3,0
SOSC,PLAN,A,4540,"Urban Environmental Planning, Parts 1 and 2",3,0
ANTH,ANTH,W,4024,Anthropology of Europe,3,0
SOSC,SOSC,P,8763,"Stigma, Prejudice, and Discrimination as Social Stressors",3,0
ANTH,ANTH,G,4995,"Contemporary Japan:  Aesthetics, Politics, Technology",3,0
HIST,HSEA,W,4860,"Culture and Society In Choson Korea, 1392-1910",4,0
SOSC,SOSC,P,8798,Seminar In Research and Professional Development,1,0
HIST,HSEA,G,8885,The City In Modern China: a Social and Cultural History,4,0
HIST,HSEA,G,8880,Colloquium In Modern Chinese History,4,0
HIST,HSEA,G,9861,Seminar On Gender and Writing In China and Korea,4,0
ASTR,ASTR,G,9203,Seminar In Radio Astronomy and Galactic Astrophysics.,2,4
HIST,HIST,G,8930,Approaches to International and Global History,4,0
HIST,HIST,G,8932,"The History and Theory of the Western Market Economy, 1200-1800",4,0
HIST,HIST,G,8940,"Population Movements, Minorities, and Genocide",4,0
